globalid,plot_no,slope_and_,alive,stressed,dead,notes,parentglob,CreationDa,Creator,EditDate,Editor,missing,tally
{7D7F9954-5C8B-46CC-A7FD-04F26CE414E1},119.000000000000000, ,48.000000000000000,2.000000000000000,0.000000000000000,Crew have done well spot planting amongst scrub. Trees doing well despite signs of grazing,{1E42851E-59CF-4465-A2E6-DC50988DDAC5},18/03/2025 0:00:00, ,18/03/2025 0:00:00, ,0.000000000000000,50
{91D4CAD4-AB27-4E81-8036-0917A3254D05},118.000000000000000, ,43.000000000000000,5.000000000000000,1.000000000000000, ,{1E42851E-59CF-4465-A2E6-DC50988DDAC5},18/03/2025 0:00:00, ,18/03/2025 0:00:00, ,1.000000000000000,50
{1C1FBD94-1412-4A9D-89E6-A64B5032F43D},117.000000000000000, ,39.000000000000000,9.000000000000000,1.000000000000000,Hi number stressed due to anount of grazing,{1E42851E-59CF-4465-A2E6-DC50988DDAC5},18/03/2025 0:00:00, ,18/03/2025 0:00:00, ,1.000000000000000,50
{D773A4EE-69CC-4B89-A525-1F3C2DC49940},112.000000000000000, ,44.000000000000000,1.000000000000000,2.000000000000000,Long grass has smothed some in this area,{1E42851E-59CF-4465-A2E6-DC50988DDAC5},18/03/2025 0:00:00, ,18/03/2025 0:00:00, ,3.000000000000000,50
{B0637F2A-6478-41B4-8AC7-6C3802813F0E},111.000000000000000, ,47.000000000000000,0.000000000000000,0.000000000000000, ,{1E42851E-59CF-4465-A2E6-DC50988DDAC5},18/03/2025 0:00:00, ,18/03/2025 0:00:00, ,3.000000000000000,50
{70DCB2B4-0994-418B-9C0C-1155579EE4AA},110.000000000000000, ,47.000000000000000,2.000000000000000,0.000000000000000, ,{1E42851E-59CF-4465-A2E6-DC50988DDAC5},18/03/2025 0:00:00, ,18/03/2025 0:00:00, ,1.000000000000000,50
{FECF4162-42F3-4060-9123-E43AE69C712A},109.000000000000000, ,48.000000000000000,0.000000000000000,1.000000000000000, ,{1E42851E-59CF-4465-A2E6-DC50988DDAC5},18/03/2025 0:00:00, ,18/03/2025 0:00:00, ,1.000000000000000,50
{08B65312-AEB6-4D85-9BE4-C09718D3DBC8},108.000000000000000, ,48.000000000000000,1.000000000000000,1.000000000000000, ,{1E42851E-59CF-4465-A2E6-DC50988DDAC5},18/03/2025 0:00:00, ,18/03/2025 0:00:00, ,0.000000000000000,50
{0F102A45-A9AE-4FDC-93A6-703C7D10031A},152.000000000000000, ,47.000000000000000,1.000000000000000,1.000000000000000,"Some quite rocky areas, alot of spot planting done well which has survived",{22743535-C49D-4D20-96E3-C394BA2F19DF},18/03/2025 0:00:00, ,18/03/2025 0:00:00, ,1.000000000000000,50
{B27E846D-E5E5-4693-A4BD-87CD622A02AD},151.000000000000000, ,40.000000000000000,5.000000000000000,3.000000000000000,"Saw hare in field, rocky ground",{22743535-C49D-4D20-96E3-C394BA2F19DF},18/03/2025 0:00:00, ,18/03/2025 0:00:00, ,2.000000000000000,50
{724AD0A0-019B-4795-AC22-23C73FCC3161},150.000000000000000, ,43.000000000000000,1.000000000000000,2.000000000000000, ,{22743535-C49D-4D20-96E3-C394BA2F19DF},18/03/2025 0:00:00, ,18/03/2025 0:00:00, ,4.000000000000000,50
{E43F140C-36BB-4788-AD22-BCF1A0DD230C},149.000000000000000, ,36.000000000000000,6.000000000000000,6.000000000000000,"Lots of dead trees, poor survival here. Between two creeks/gullies so may have had wet feet",{22743535-C49D-4D20-96E3-C394BA2F19DF},18/03/2025 0:00:00, ,18/03/2025 0:00:00, ,2.000000000000000,50
{17583319-D0F4-492F-AA2E-9492277880C8},147.000000000000000, ,44.000000000000000,1.000000000000000,3.000000000000000,Noticed some fresh pig rooting on walk to plot,{D38337E9-95B7-4CF2-B1B3-252637E80E41},18/03/2025 0:00:00, ,18/03/2025 0:00:00, ,1.000000000000000,49
{58F9D77A-A64A-4B66-8070-E1FD3F88207F},146.000000000000000, ,33.000000000000000,6.000000000000000,11.000000000000000,"Plot moved due to waterway.
Patchy survival due to wet area around plot",{D38337E9-95B7-4CF2-B1B3-252637E80E41},18/03/2025 0:00:00, ,18/03/2025 0:00:00, ,0.000000000000000,50
{6E83078F-6B61-4D4A-8C2A-EE805AAA854F},145.000000000000000, ,39.000000000000000,6.000000000000000,4.000000000000000,Alot of grazing on seedlings in this area,{D38337E9-95B7-4CF2-B1B3-252637E80E41},18/03/2025 0:00:00, ,18/03/2025 0:00:00, ,1.000000000000000,50
{933EDAFD-9612-4592-A2C2-FE3AD06BF716},148.000000000000000, ,33.000000000000000,7.000000000000000,7.000000000000000,A number dead or stressed in this area due to pest grazing and boney/rocky terrain,{D38337E9-95B7-4CF2-B1B3-252637E80E41},18/03/2025 0:00:00, ,18/03/2025 0:00:00, ,3.000000000000000,50
{2B4123CF-0E95-47FA-B8B0-19B37D7CE932},126.000000000000000, ,43.000000000000000,4.000000000000000,1.000000000000000,"Some grazing in plot area, 2 trees pulled by pests. Otherwise doing well in this area",{6D856FAD-D080-469E-9903-DB11803A73B0},18/03/2025 0:00:00, ,18/03/2025 0:00:00, ,2.000000000000000,50
{ABAB59B7-9011-4C4C-85FA-1EF8A24B48CD},125.000000000000000, ,45.000000000000000,3.000000000000000,1.000000000000000,Some grazing in area,{6D856FAD-D080-469E-9903-DB11803A73B0},18/03/2025 0:00:00, ,18/03/2025 0:00:00, ,1.000000000000000,50
{8F8C2C1F-41CF-460C-AB7D-9CB7363407EE},129.000000000000000, ,39.000000000000000,2.000000000000000,5.000000000000000,Pest and long grass have given trees a hard time in this area. Crew have done well spot planting on rocks face on edge of plot area,{6D856FAD-D080-469E-9903-DB11803A73B0},18/03/2025 0:00:00, ,18/03/2025 0:00:00, ,4.000000000000000,50
{F0372355-6DB9-46DF-AB7C-20A041F7BFD0},133.000000000000000, ,47.000000000000000,1.000000000000000,0.000000000000000,"As per photos, alot of Deere/pig sign in this area. Trees doing well considering",{6D856FAD-D080-469E-9903-DB11803A73B0},18/03/2025 0:00:00, ,18/03/2025 0:00:00, ,2.000000000000000,50
{656ECF4E-DF4B-42FF-BF92-FAE809C78C3C},128.000000000000000, ,49.000000000000000,1.000000000000000,0.000000000000000,"Trees doing well in this area, very little pest grazing in this area",{6D856FAD-D080-469E-9903-DB11803A73B0},18/03/2025 0:00:00, ,18/03/2025 0:00:00, ,0.000000000000000,50
{A5EB4633-E90C-4355-902A-7BC12E0EDED2},138.000000000000000, ,43.000000000000000,2.000000000000000,0.000000000000000,Number missing due to high Deer sign in this area,{6D856FAD-D080-469E-9903-DB11803A73B0},18/03/2025 0:00:00, ,18/03/2025 0:00:00, ,5.000000000000000,50
{32022F60-8C6E-4456-BFD1-A4B7B29AD0CE},137.000000000000000, ,44.000000000000000,1.000000000000000,2.000000000000000,"High amount of animal activity in this area, approx half trees in this area show signs of grazing",{6D856FAD-D080-469E-9903-DB11803A73B0},18/03/2025 0:00:00, ,18/03/2025 0:00:00, ,3.000000000000000,50
{0CACABE6-E459-41CC-A3B7-640A313736C7},142.000000000000000, ,44.000000000000000,1.000000000000000,1.000000000000000,Number of missing trees in surrounding area also due to animals,{6D856FAD-D080-469E-9903-DB11803A73B0},18/03/2025 0:00:00, ,18/03/2025 0:00:00, ,4.000000000000000,50
{5E1B7E18-0F07-409A-AAE3-492464FCC8ED},141.000000000000000, ,44.000000000000000,0.000000000000000,2.000000000000000,Animal tracks through out this area,{6D856FAD-D080-469E-9903-DB11803A73B0},18/03/2025 0:00:00, ,18/03/2025 0:00:00, ,4.000000000000000,50
{CD635B54-A1AA-4E09-8ACA-A72C06C9005C},140.000000000000000, ,41.000000000000000,7.000000000000000,2.000000000000000, ,{6D856FAD-D080-469E-9903-DB11803A73B0},18/03/2025 0:00:00, ,18/03/2025 0:00:00, ,0.000000000000000,50
{4A5F1616-C211-4EAB-9A55-EA6B904B76D2},143.000000000000000, ,43.000000000000000,2.000000000000000,5.000000000000000,Small amount of animal sign in this plot area,{6D856FAD-D080-469E-9903-DB11803A73B0},18/03/2025 0:00:00, ,18/03/2025 0:00:00, ,0.000000000000000,50
{A084F543-2C8B-4BE4-9DD0-D9DBCB2B0796},144.000000000000000, ,39.000000000000000,5.000000000000000,5.000000000000000,High number grazed in this area,{6D856FAD-D080-469E-9903-DB11803A73B0},18/03/2025 0:00:00, ,18/03/2025 0:00:00, ,1.000000000000000,50
{14560CAF-FC74-48C3-A6EE-7F3B22D6EC75},139.000000000000000, ,44.000000000000000,1.000000000000000,0.000000000000000,Crew have spot planted through fern and matagari. Hard to find trees as spray hasnt held as well and ferns still green in this area. Some grazing on trees within plot,{FFA1EFB9-5408-472E-851A-E14740E925CA},19/03/2025 0:00:00, ,19/03/2025 0:00:00, ,5.000000000000000,50
{80B8351A-1BD8-47E9-8557-427F865A5997},136.000000000000000, ,42.000000000000000,6.000000000000000,1.000000000000000, ,{FFA1EFB9-5408-472E-851A-E14740E925CA},19/03/2025 0:00:00, ,19/03/2025 0:00:00, ,1.000000000000000,50
{865702DD-AF37-4F93-99B5-CEAB0DD3C19C},132.000000000000000, ,42.000000000000000,3.000000000000000,4.000000000000000,Due to rocky ground small number of seedling have died in this area. Some grazing seen within plot also,{FFA1EFB9-5408-472E-851A-E14740E925CA},19/03/2025 0:00:00, ,19/03/2025 0:00:00, ,1.000000000000000,50
{E90C4F19-041E-4318-A2DA-AA288A85A3EF},131.000000000000000, ,40.000000000000000,5.000000000000000,4.000000000000000,Some gaps in plot area due to areas of rock,{FFA1EFB9-5408-472E-851A-E14740E925CA},19/03/2025 0:00:00, ,19/03/2025 0:00:00, ,1.000000000000000,50
{5F9A708E-C3FC-44E3-9CD5-F6FADA8E2BC7},127.000000000000000, ,37.000000000000000,2.000000000000000,9.000000000000000,Very stoney ground in this plot area,{FFA1EFB9-5408-472E-851A-E14740E925CA},19/03/2025 0:00:00, ,19/03/2025 0:00:00, ,2.000000000000000,50
{0721B1A5-6F5E-44D5-B691-0F81C5D11D1C},130.000000000000000, ,40.000000000000000,1.000000000000000,9.000000000000000,"6 trees dead in 1 line, all others doing well with minimal grazing in this area",{FFA1EFB9-5408-472E-851A-E14740E925CA},19/03/2025 0:00:00, ,19/03/2025 0:00:00, ,0.000000000000000,50
{CDF9B07C-3CB7-4777-B2A3-A39321820117},134.000000000000000, ,38.000000000000000,6.000000000000000,6.000000000000000,Trees showing minimal growth in this plot area,{FFA1EFB9-5408-472E-851A-E14740E925CA},19/03/2025 0:00:00, ,19/03/2025 0:00:00, ,0.000000000000000,50
{0B281B51-C39F-4E25-A918-328D679B3917},135.000000000000000, ,38.000000000000000,6.000000000000000,6.000000000000000, ,{FFA1EFB9-5408-472E-851A-E14740E925CA},19/03/2025 0:00:00, ,19/03/2025 0:00:00, ,0.000000000000000,50
{B7A9718B-D3AE-4691-8F8C-BBCDB10AB267},174.000000000000000, ,39.000000000000000,5.000000000000000,6.000000000000000, ,{5C20545C-1880-4F96-BC16-C0904F6E3D3F},7/05/2025 0:00:00, ,7/05/2025 0:00:00, ,0.000000000000000,50
{485E27DD-D3F5-4630-8301-CD2C8F94C5B0},171.000000000000000, ,42.000000000000000,0.000000000000000,8.000000000000000,"Area looks generally good, just the odd dead tree in Matagouri area",{5C20545C-1880-4F96-BC16-C0904F6E3D3F},7/05/2025 0:00:00, ,7/05/2025 0:00:00, ,0.000000000000000,50
{1C586A0A-8D39-4069-A974-51F313137008},172.000000000000000, ,33.000000000000000,7.000000000000000,10.000000000000000,More stressed/mortality scattered across this face,{5C20545C-1880-4F96-BC16-C0904F6E3D3F},7/05/2025 0:00:00, ,7/05/2025 0:00:00, ,0.000000000000000,50
{56C010F6-FC24-4827-BC03-BC5C011AF83F},173.000000000000000, ,43.000000000000000,3.000000000000000,4.000000000000000,This side very healthy,{5C20545C-1880-4F96-BC16-C0904F6E3D3F},7/05/2025 0:00:00, ,7/05/2025 0:00:00, ,0.000000000000000,50
{FD0B7FD4-E079-425D-A286-4DA07986E32A},212.000000000000000, ,39.000000000000000,4.000000000000000,7.000000000000000,Looks ok in general,{5C20545C-1880-4F96-BC16-C0904F6E3D3F},7/05/2025 0:00:00, ,7/05/2025 0:00:00, ,0.000000000000000,50
{216E209E-FA9D-4128-A56E-F0B5E10017DC},211.000000000000000, ,35.000000000000000,4.000000000000000,11.000000000000000,Plot near large pond. Small patches of dead trees,{5C20545C-1880-4F96-BC16-C0904F6E3D3F},7/05/2025 0:00:00, ,7/05/2025 0:00:00, ,0.000000000000000,50
{C3312178-1BAD-4282-9A5C-CEC8372D75D9},207.000000000000000, ,43.000000000000000,3.000000000000000,4.000000000000000,Bottom flat area is wetland. General area is very healthy,{5C20545C-1880-4F96-BC16-C0904F6E3D3F},7/05/2025 0:00:00, ,7/05/2025 0:00:00, ,0.000000000000000,50
{966BACDF-845F-445F-BBC1-10EBB6FD9B88},209.000000000000000, ,41.000000000000000,4.000000000000000,5.000000000000000,Area quite healthy with the odd nibbled tree,{5C20545C-1880-4F96-BC16-C0904F6E3D3F},7/05/2025 0:00:00, ,7/05/2025 0:00:00, ,0.000000000000000,50
{9116CC08-FF1D-40F2-ABE6-673157DD25B7},208.000000000000000, ,32.000000000000000,8.000000000000000,10.000000000000000,Mostly alive with more of a mix of stressed and dead on this face,{5C20545C-1880-4F96-BC16-C0904F6E3D3F},7/05/2025 0:00:00, ,7/05/2025 0:00:00, ,0.000000000000000,50
{9989D87B-1E69-44CD-8556-4E950DB08C76},210.000000000000000, ,30.000000000000000,6.000000000000000,10.000000000000000,Small land slip that has lost some trees in area. More dead here than the other side,{5C20545C-1880-4F96-BC16-C0904F6E3D3F},7/05/2025 0:00:00, ,7/05/2025 0:00:00, ,4.000000000000000,50
